"game_id","play_id","posteam","play_type","wp","shotgun","under_center","epa","desc"
"2025_01_ARI_NO",63,"ARI","run",0.433908820152283,0,TRUE,-0.19005232071504,"(14:56) 6-J.Conner right tackle to ARI 25 for 3 yards (92-D.Godchaux)."
"2025_01_ARI_NO",85,"ARI","pass",0.419904053211212,1,FALSE,1.31733980588615,"(14:18) (Shotgun) 1-K.Murray pass short left to 85-T.McBride pushed ob at ARI 36 for 11 yards (27-I.Yiadom)."
"2025_01_ARI_NO",115,"ARI","pass",0.454899400472641,0,TRUE,-1.69435995956883,"(13:40) 1-K.Murray sacked at ARI 25 for -11 yards (94-C.Jordan)."
"2025_01_ARI_NO",135,"ARI","run",0.404215186834335,1,FALSE,-1.28414953872561,"(12:57) (Shotgun) 6-J.Conner left end to ARI 23 for -2 yards (4-K.McKinstry)."
"2025_01_ARI_NO",166,"ARI","run",0.379757106304169,1,FALSE,-0.840573716908693,"(12:14) (Shotgun) 33-T.Benson left guard to ARI 24 for 1 yard (56-D.Davis)."
"2025_01_ARI_NO",214,"NO","run",0.613374054431915,1,FALSE,-0.194727842696011,"(11:27) (Shotgun) 41-A.Kamara up the middle to NO 26 for 3 yards (27-A.Davis-Gaither; 93-C.Campbell)."
"2025_01_ARI_NO",243,"NO","pass",0.60226184129715,1,FALSE,-0.788526989053935,"(10:55) (Shotgun) 2-S.Rattler pass incomplete short middle to 22-R.Shaheed (0-W.Johnson)."
"2025_01_ARI_NO",266,"NO","pass",0.577042579650879,1,FALSE,-1.5457959654741,"(10:51) (Shotgun) 2-S.Rattler pass incomplete short right."
"2025_01_ARI_NO",327,"ARI","pass",0.448653161525726,0,TRUE,0.0410655138548464,"(10:34) 1-K.Murray pass short left to 85-T.McBride to ARI 39 for 5 yards (21-J.Reid)."
"2025_01_ARI_NO",359,"ARI","run",0.441970825195312,1,FALSE,1.13354981667362,"(10:06) (No Huddle, Shotgun) 1-K.Murray scrambles right end ran ob at NO 48 for 13 yards (21-J.Reid)."
"2025_01_ARI_NO",386,"ARI","run",0.48011788725853,1,FALSE,-0.445743056712672,"(9:28) (No Huddle, Shotgun) 6-J.Conner left tackle to NO 47 for 1 yard (23-J.Blackmon)."
"2025_01_ARI_NO",408,"ARI","pass",0.461846560239792,0,TRUE,-0.883086086716503,"(8:55) (No Huddle) 1-K.Murray sacked ob at NO 47 for 0 yards (96-C.Granderson)."
"2025_01_ARI_NO",486,"ARI","pass",0.500742077827454,1,FALSE,-0.653991645202041,"(8:05) (Shotgun) 1-K.Murray sacked at NO 39 for 0 yards (20-P.Werner)."
"2025_01_ARI_NO",506,"ARI","run",0.487152218818665,1,FALSE,1.1524833565345,"(7:22) (Shotgun) 6-J.Conner up the middle to NO 27 for 12 yards (21-J.Reid; 58-C.Rumph)."
"2025_01_ARI_NO",528,"ARI","pass",0.516832590103149,1,FALSE,1.11316926509608,"(6:38) (Shotgun) 1-K.Murray pass short right to 14-Mi.Wilson to NO 22 for 5 yards (20-P.Werner)."
"2025_01_ARI_NO",553,"ARI","run",0.569185674190521,0,TRUE,-0.342590574990027,"(5:58) 6-J.Conner up the middle to NO 19 for 3 yards (56-D.Davis)."
"2025_01_ARI_NO",575,"ARI","pass",0.55558979511261,1,FALSE,-0.650759270298295,"(5:17) (Shotgun) 1-K.Murray pass incomplete short left to 84-E.Higgins (96-C.Granderson)."
"2025_01_ARI_NO",622,"ARI","pass",0.512278974056244,1,FALSE,-1.06060263332055,"(5:14) (Shotgun) 1-K.Murray pass incomplete deep right to 14-Mi.Wilson."
"2025_01_ARI_NO",695,"NO","pass",0.511087536811829,1,FALSE,0.676772792590782,"(4:56) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to NO 36 for 11 yards (2-Ma.Wilson; 25-Z.Collins)."
"2025_01_ARI_NO",720,"NO","run",0.540657699108124,1,FALSE,-0.557267586933449,"(4:33) (No Huddle, Shotgun) 2-S.Rattler right guard to NO 38 for 2 yards (93-C.Campbell)."
"2025_01_ARI_NO",742,"NO","pass",0.523858189582825,1,FALSE,1.35763366660103,"(4:14) (No Huddle, Shotgun) 2-S.Rattler pass short left to 12-C.Olave pushed ob at ARI 49 for 13 yards (16-M.Melton)."
"2025_01_ARI_NO",815,"NO","run",0.540021479129791,1,FALSE,0.449462406570092,"(3:13) (Shotgun) 5-K.Miller left guard to ARI 44 for 10 yards (21-G.Williams; 2-Ma.Wilson)."
"2025_01_ARI_NO",910,"NO","run",0.551432013511658,0,TRUE,0.628670706879348,"(2:01) 72-A.Richards reported in as eligible. 41-A.Kamara right end to ARI 40 for 9 yards (27-A.Davis-Gaither)."
"2025_01_ARI_NO",934,"NO","run",0.602892875671387,1,FALSE,-0.0360954953357577,"(1:21) (Shotgun) 77-D.Radunz reported in as eligible. 41-A.Kamara up the middle to ARI 38 for 2 yards (93-C.Campbell)."
"2025_01_ARI_NO",995,"NO","run",0.582651734352112,1,FALSE,0.232678657164797,"(:40) (Shotgun) 2-S.Rattler right end to ARI 37 for 6 yards (3-B.Baker)."
"2025_01_ARI_NO",1017,"NO","pass",0.594640374183655,1,FALSE,1.37107296788599,"(:11) (No Huddle, Shotgun) 2-S.Rattler pass short left to 10-B.Cooks to ARI 25 for 12 yards (34-J.Thompson)."
"2025_01_ARI_NO",1062,"NO","pass",0.626523315906525,1,FALSE,0.413750811829232,"(15:00) (Shotgun) 2-S.Rattler pass short right to 41-A.Kamara to ARI 18 for 7 yards (93-C.Campbell; 34-J.Thompson)."
"2025_01_ARI_NO",1101,"NO","run",0.629256963729858,1,FALSE,2.03572015906684,"(14:26) (No Huddle, Shotgun) 41-A.Kamara right guard for 18 yards, TOUCHDOWN."
"2025_01_ARI_NO",1163,"ARI","pass",0.326533645391464,1,FALSE,0.277391066774726,"(14:20) (Shotgun) 1-K.Murray pass short right to 33-T.Benson to ARI 41 for 6 yards (1-A.Taylor; 27-I.Yiadom)."
"2025_01_ARI_NO",1188,"ARI","pass",0.321262657642365,1,FALSE,3.19205127726309,"(13:41) (Shotgun) 1-K.Murray pass deep right to 18-M.Harrison ran ob at NO 14 for 45 yards (4-K.McKinstry)."
"2025_01_ARI_NO",1218,"ARI","run",0.446141958236694,1,FALSE,-0.28793810470961,"(13:05) (No Huddle, Shotgun) 33-T.Benson up the middle to NO 10 for 4 yards (20-P.Werner; 92-D.Godchaux)."
"2025_01_ARI_NO",1240,"ARI","run",0.450612813234329,1,FALSE,0.0536068811779842,"(12:23) (Shotgun) 33-T.Benson right guard to NO 6 for 4 yards (92-D.Godchaux; 23-J.Blackmon)."
"2025_01_ARI_NO",1262,"ARI","run",0.457178175449371,1,FALSE,1.25594639638439,"(11:39) (Shotgun) 1-K.Murray right end to NO 3 for 3 yards (23-J.Blackmon)."
"2025_01_ARI_NO",1318,"ARI","run",0.494578540325165,0,TRUE,-0.245029550744221,"(10:49) 6-J.Conner left guard to NO 1 for no gain (56-D.Davis)."
"2025_01_ARI_NO",1340,"ARI","pass",0.486272096633911,1,FALSE,0.811590152967256,"(10:10) (Shotgun) 1-K.Murray pass short left to 18-M.Harrison for 1 yard, TOUCHDOWN."
"2025_01_ARI_NO",1416,"NO","run",0.53559398651123,1,FALSE,-0.235510239610448,"(9:58) (Shotgun) 24-D.Neal up the middle to NO 49 for 4 yards (25-Z.Collins)."
"2025_01_ARI_NO",1439,"NO","pass",0.529817461967468,1,FALSE,0.428171747596934,"(9:38) (No Huddle, Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 46 for 5 yards (2-Ma.Wilson)."
"2025_01_ARI_NO",1503,"NO","pass",0.503328084945679,1,FALSE,1.66713239485398,"(8:46) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 40 for 10 yards (34-J.Thompson)."
"2025_01_ARI_NO",1528,"NO","run",0.583616614341736,1,FALSE,0.0769999076146632,"(8:15) (No Huddle, Shotgun) 24-D.Neal left guard to ARI 35 for 5 yards (5-B.Browning; 34-J.Thompson)."
"2025_01_ARI_NO",1550,"NO","pass",0.591664910316467,1,FALSE,0.0705173650057986,"(7:50) (No Huddle, Shotgun) 2-S.Rattler pass short left to 83-J.Johnson to ARI 31 for 4 yards (16-M.Melton)."
"2025_01_ARI_NO",1575,"NO","run",0.586848080158234,0,TRUE,0.941858917009085,"(7:11) 72-A.Richards reported in as eligible. 5-K.Miller right tackle to ARI 23 for 8 yards (34-J.Thompson; 16-M.Melton)."
"2025_01_ARI_NO",1599,"NO","run",0.615664720535278,0,TRUE,-0.411142269615084,"(6:28) 5-K.Miller up the middle to ARI 21 for 2 yards (2-Ma.Wilson; 27-A.Davis-Gaither)."
"2025_01_ARI_NO",1621,"NO","pass",0.602240324020386,1,FALSE,-0.634808838018216,"(5:50) (Shotgun) 2-S.Rattler pass incomplete deep right. Penalty on NO-78-E.McCoy, Ineligible Downfield Pass, declined."
"2025_01_ARI_NO",1655,"NO","pass",0.579428672790527,1,FALSE,-0.784221821358545,"(5:42) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 18 for 3 yards (21-G.Williams) [10-J.Sweat]."
"2025_01_ARI_NO",1731,"ARI","pass",0.445623427629471,0,TRUE,-0.545378534588963,"(4:53) 1-K.Murray pass incomplete short right to 85-T.McBride (96-C.Granderson)."
"2025_01_ARI_NO",1754,"ARI","pass",0.427585124969482,1,FALSE,-0.641429355135188,"(4:49) (Shotgun) 1-K.Murray pass incomplete short middle to 85-T.McBride."
"2025_01_ARI_NO",1777,"ARI","pass",0.404719799757004,1,FALSE,1.71159395028371,"(4:46) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to ARI 40 for 11 yards (20-P.Werner)."
"2025_01_ARI_NO",1802,"ARI","run",0.465319991111755,1,FALSE,1.14762354298728,"(4:10) (Shotgun) 1-K.Murray right end to ARI 42 for 2 yards (54-J.Williams; 93-N.Shepherd). PENALTY on NO-54-J.Williams, Face Mask, 15 yards, enforced at ARI 42."
"2025_01_ARI_NO",1878,"ARI","pass",0.458526372909546,1,FALSE,-0.726267843623646,"(3:28) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 44 for -3 yards (96-C.Granderson, 23-J.Blackmon)."
"2025_01_ARI_NO",1903,"ARI","pass",0.44223091006279,1,FALSE,0.204198515159078,"(2:49) (Shotgun) 1-K.Murray pass short middle to 18-M.Harrison to NO 45 for 11 yards (23-J.Blackmon)."
"2025_01_ARI_NO",1928,"ARI","pass",0.438232511281967,1,FALSE,2.7876767354901,"(2:07) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to NO 20 for 25 yards (23-J.Blackmon; 4-K.McKinstry)."
"2025_01_ARI_NO",1994,"ARI","run",0.578433096408844,0,TRUE,0.11080166028114,"(1:57) 6-J.Conner left guard to NO 8 for 7 yards (96-C.Granderson)."
"2025_01_ARI_NO",2016,"ARI","pass",0.604242563247681,1,FALSE,0.113319557916839,"(1:16) (Shotgun) 1-K.Murray pass short left to 85-T.McBride to NO 4 for 4 yards (56-D.Davis)."
"2025_01_ARI_NO",2041,"ARI","pass",0.602220773696899,1,FALSE,1.73689978290349,"(:32) (Shotgun) 1-K.Murray pass short middle to 6-J.Conner for 4 yards, TOUCHDOWN."
"2025_01_ARI_NO",2123,"NO","run",0.333036720752716,1,FALSE,-0.58655530132819,"(:23) (Shotgun) 41-A.Kamara left guard to NO 35 for 6 yards (10-J.Sweat; 5-B.Browning)."
"2025_01_ARI_NO",2206,"NO","pass",0.284848093986511,1,FALSE,-0.467498532496393,"(14:56) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 17 for 2 yards (25-Z.Collins)."
"2025_01_ARI_NO",2231,"NO","pass",0.2776820063591,1,FALSE,1.72851702012122,"(14:19) (Shotgun) 2-S.Rattler pass deep right to 22-R.Shaheed to NO 34 for 17 yards (34-J.Thompson)."
"2025_01_ARI_NO",2256,"NO","run",0.310203313827515,1,FALSE,-0.573094779625535,"(13:55) (No Huddle, Shotgun) 41-A.Kamara left end to NO 35 for 1 yard (3-B.Baker; 2-Ma.Wilson)."
"2025_01_ARI_NO",2278,"NO","pass",0.295269429683685,1,FALSE,-0.552658809814602,"(13:20) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 37 for 2 yards (3-B.Baker)."
"2025_01_ARI_NO",2303,"NO","pass",0.282734215259552,1,FALSE,-2.22711409721524,"(12:55) (No Huddle, Shotgun) 2-S.Rattler sacked at NO 31 for -6 yards (5-B.Browning). Penalty on NO-75-T.Fuaga, Offensive Holding, declined."
"2025_01_ARI_NO",2364,"ARI","pass",0.716090619564056,0,TRUE,-0.976449432782829,"(12:27) 1-K.Murray pass short left to 6-J.Conner to ARI 18 for -1 yards (56-D.Davis)."
"2025_01_ARI_NO",2396,"ARI","run",0.704410195350647,0,TRUE,4.39817430253606,"(11:45) 33-T.Benson right end to NO 30 for 52 yards (96-C.Granderson)."
"2025_01_ARI_NO",2418,"ARI","pass",0.800554871559143,1,FALSE,-0.481221009511501,"(10:53) (Shotgun) 1-K.Murray pass incomplete deep right to 14-Mi.Wilson."
"2025_01_ARI_NO",2441,"ARI","run",0.788642585277557,1,FALSE,-0.725324729341082,"(10:49) (No Huddle, Shotgun) 33-T.Benson right end to NO 30 for no gain (56-D.Davis; 21-J.Reid)."
"2025_01_ARI_NO",2463,"ARI","pass",0.765472829341888,1,FALSE,-1.19179980085572,"(10:02) (Shotgun) 1-K.Murray pass short left to 4-G.Dortch to NO 32 for -2 yards (56-D.Davis)."
"2025_01_ARI_NO",2538,"NO","pass",0.210822612047195,1,FALSE,-0.611671449616551,"(9:09) (Shotgun) 2-S.Rattler pass incomplete short middle to 83-J.Johnson (27-A.Davis-Gaither)."
"2025_01_ARI_NO",2561,"NO","pass",0.193088367581367,1,FALSE,1.30233187670819,"(9:05) (Shotgun) 2-S.Rattler pass short middle to 83-J.Johnson to NO 39 for 12 yards (34-J.Thompson)."
"2025_01_ARI_NO",2586,"NO","run",0.226082250475883,1,FALSE,-0.2917345543392,"(8:38) (No Huddle, Shotgun) 41-A.Kamara right guard to NO 42 for 3 yards (52-J.Burch; 25-Z.Collins)."
"2025_01_ARI_NO",2608,"NO","pass",0.218418404459953,1,FALSE,-0.864051666343585,"(8:03) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave."
"2025_01_ARI_NO",2631,"NO","pass",0.194587394595146,1,FALSE,2.00058249291033,"(7:58) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 47 for 11 yards (27-A.Davis-Gaither)."
"2025_01_ARI_NO",2680,"NO","pass",0.239118441939354,1,FALSE,0.1961903963238,"(7:25) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 44 for 8 yards (21-G.Williams; 3-B.Baker)."
"2025_01_ARI_NO",2705,"NO","pass",0.23511004447937,1,FALSE,0.316044752020389,"(7:03) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson pushed ob at ARI 38 for 6 yards (16-M.Melton)."
"2025_01_ARI_NO",2735,"NO","run",0.264272630214691,1,FALSE,0.672780846711248,"(6:35) (No Huddle, Shotgun) 41-A.Kamara up the middle to ARI 36 for 2 yards (91-L.Collier)."
"2025_01_ARI_NO",2757,"NO","pass",0.266408354043961,1,FALSE,0.529198575299233,"(6:10) (No Huddle, Shotgun) 2-S.Rattler pass short left to 10-B.Cooks to ARI 28 for 8 yards (3-B.Baker; 5-B.Browning)."
"2025_01_ARI_NO",2782,"NO","run",0.306839615106583,1,FALSE,-1.07113244954962,"(5:45) (No Huddle, Shotgun) 41-A.Kamara left guard to ARI 30 for -2 yards (3-B.Baker)."
"2025_01_ARI_NO",2828,"NO","pass",0.297232538461685,1,FALSE,-0.476942761684768,"(4:52) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave."
"2025_01_ARI_NO",2851,"NO","run",0.291818767786026,1,FALSE,-0.127299529965967,"(4:45) (No Huddle, Shotgun) 41-A.Kamara left guard to ARI 20 for 5 yards (25-Z.Collins; 34-J.Thompson)."
"2025_01_ARI_NO",2873,"NO","pass",0.279331028461456,1,FALSE,-1.63018556499213,"(4:03) (Shotgun) 2-S.Rattler pass incomplete deep right to 22-R.Shaheed (0-W.Johnson)."
"2025_01_ARI_NO",2918,"ARI","run",0.844047904014587,0,TRUE,0.301694714464247,"(3:55) 6-J.Conner left end to ARI 35 for 7 yards (21-J.Reid)."
"2025_01_ARI_NO",2947,"ARI","pass",0.850067913532257,1,FALSE,0.436071529518813,"(3:17) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 40 for 5 yards (20-P.Werner)."
"2025_01_ARI_NO",2972,"ARI","pass",0.874728322029114,1,FALSE,-0.399437570944428,"(2:51) (No Huddle, Shotgun) 1-K.Murray pass short left to 18-M.Harrison to ARI 42 for 2 yards (27-I.Yiadom)."
"2025_01_ARI_NO",2997,"ARI","run",0.867159426212311,1,FALSE,-0.137924609472975,"(2:21) (No Huddle, Shotgun) 1-K.Murray scrambles left end ran ob at ARI 46 for 4 yards (20-P.Werner)."
"2025_01_ARI_NO",3024,"ARI","pass",0.880889177322388,1,FALSE,-2.30962214921601,"(1:40) (Shotgun) 1-K.Murray sacked at ARI 39 for -7 yards (sack split by 94-C.Jordan and 96-C.Granderson)."
"2025_01_ARI_NO",3063,"NO","run",0.17025999724865,0,TRUE,-0.366230913903564,"(:53) 5-K.Miller up the middle to NO 30 for 3 yards (55-D.Stills)."
"2025_01_ARI_NO",3126,"NO","run",0.196431875228882,1,FALSE,-0.553755017928779,"(:20) (Shotgun) 5-K.Miller right end to NO 38 for 1 yard (55-D.Stills)."
"2025_01_ARI_NO",3168,"NO","pass",0.175670236349106,1,FALSE,-0.862666754983366,"(15:00) (Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to NO 39 for 1 yard (2-Ma.Wilson)."
"2025_01_ARI_NO",3226,"NO","pass",0.149761080741882,1,FALSE,-0.77358090877533,"(14:38) (Shotgun) 2-S.Rattler pass short left to 83-J.Johnson to NO 40 for 6 yards (42-D.Taylor-Demerson)."
"2025_01_ARI_NO",3327,"ARI","pass",0.871805250644684,1,FALSE,-0.58583790063858,"(13:33) (Shotgun) 1-K.Murray pass incomplete deep middle to 18-M.Harrison."
"2025_01_ARI_NO",3355,"ARI","run",0.852430820465088,0,TRUE,-0.222039014333859,"(13:29) 6-J.Conner up the middle to ARI 5 for 2 yards (93-N.Shepherd)."
"2025_01_ARI_NO",3377,"ARI","pass",0.846254289150238,1,FALSE,2.43101427145302,"(12:49) (Shotgun) 1-K.Murray pass short left to 18-M.Harrison to ARI 17 for 12 yards (21-J.Reid; 27-I.Yiadom)."
"2025_01_ARI_NO",3402,"ARI","run",0.89799040555954,1,FALSE,-0.528193385805935,"(12:06) (Shotgun) 6-J.Conner right end to ARI 19 for 2 yards (56-D.Davis; 93-N.Shepherd)."
"2025_01_ARI_NO",3424,"ARI","pass",0.883794903755188,1,FALSE,1.34625990921631,"(11:24) (Shotgun) 1-K.Murray pass short right to 87-T.Reiman to ARI 29 for 10 yards (4-K.McKinstry; 20-P.Werner)."
"2025_01_ARI_NO",3449,"ARI","run",0.904273629188538,1,FALSE,0.580921839922667,"(10:52) (Shotgun) 1-K.Murray scrambles left end ran ob at ARI 40 for 11 yards (58-C.Rumph)."
"2025_01_ARI_NO",3476,"ARI","pass",0.941070675849915,1,FALSE,-0.538074251497164,"(10:08) (Shotgun) 1-K.Murray pass incomplete short left to 14-Mi.Wilson (4-K.McKinstry)."
"2025_01_ARI_NO",3499,"ARI","run",0.932419002056122,0,TRUE,-0.758245566627011,"(10:03) 6-J.Conner right tackle to ARI 41 for 1 yard (90-B.Bresee)."
"2025_01_ARI_NO",3521,"ARI","pass",0.934314668178558,1,FALSE,-1.36841536825523,"(9:21) (Shotgun) 1-K.Murray pass incomplete short right to 85-T.McBride (94-C.Jordan, 23-J.Blackmon)."
"2025_01_ARI_NO",3564,"NO","pass",0.112351588904858,1,FALSE,-0.591157480143011,"(9:09) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave (16-M.Melton)."
"2025_01_ARI_NO",3602,"NO","pass",0.0986929684877396,1,FALSE,-0.733889488503337,"(9:04) (Shotgun) 2-S.Rattler pass incomplete short left to 12-C.Olave (0-W.Johnson). NO-12-C.Olave was injured during the play."
"2025_01_ARI_NO",3652,"NO","pass",0.0809655711054802,1,FALSE,-0.85258786031045,"(9:01) (Shotgun) 2-S.Rattler pass incomplete short middle to 10-B.Cooks (42-D.Taylor-Demerson)."
"2025_01_ARI_NO",3735,"ARI","pass",0.948717415332794,1,FALSE,0.0669216739479452,"(7:59) (Shotgun) 1-K.Murray pass short middle to 17-Z.Jones to NO 33 for 4 yards (4-K.McKinstry)."
"2025_01_ARI_NO",3931,"NO","pass",0.0746960490942001,1,FALSE,-0.000931183225475252,"(4:34) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to NO 42 for 6 yards (3-B.Baker). ** Injury Update: NO-12-C.Olave has returned to the game."
"2025_01_ARI_NO",3961,"NO","pass",0.074277751147747,1,FALSE,1.64124377694679,"(4:16) (No Huddle, Shotgun) 2-S.Rattler pass deep left to 83-J.Johnson to ARI 37 for 21 yards (42-D.Taylor-Demerson)."
"2025_01_ARI_NO",3986,"NO","pass",0.112788990139961,1,FALSE,0.0763847201014869,"(3:52) (No Huddle, Shotgun) 2-S.Rattler pass short left to 22-R.Shaheed to ARI 32 for 5 yards (16-M.Melton, 3-B.Baker)."
"2025_01_ARI_NO",4011,"NO","pass",0.100400805473328,1,FALSE,1.09987462480785,"(3:29) (No Huddle, Shotgun) 2-S.Rattler pass short right to 14-D.Vele ran ob at ARI 19 for 13 yards."
"2025_01_ARI_NO",4044,"NO","run",0.135852798819542,1,FALSE,1.60753650165861,"(3:24) (Shotgun) 2-S.Rattler scrambles up the middle to ARI 7 for 12 yards (2-Ma.Wilson). PENALTY on ARI-16-M.Melton, Defensive Holding, 4 yards, enforced at ARI 7."
"2025_01_ARI_NO",4078,"NO","pass",0.158777251839638,1,FALSE,-0.375507092132466,"(3:17) (Shotgun) 2-S.Rattler pass incomplete short middle to 14-D.Vele (2-Ma.Wilson)."
"2025_01_ARI_NO",4101,"NO","run",0.151188656687737,1,FALSE,-1.37844530740404,"(3:13) (Shotgun) 41-A.Kamara up the middle to ARI 5 for -2 yards (2-Ma.Wilson, 55-D.Stills)."
"2025_01_ARI_NO",4123,"NO","pass",0.0811701118946075,1,FALSE,-1.54751839785604,"(2:53) (No Huddle, Shotgun) 2-S.Rattler pass incomplete short right."
"2025_01_ARI_NO",4233,"ARI","run",0.934692561626434,0,TRUE,-0.375373804126866,"(2:35) 6-J.Conner left guard to ARI 29 for 3 yards (20-P.Werner)."
"2025_01_ARI_NO",4255,"ARI","pass",0.927292287349701,1,FALSE,-0.588609133847058,"(2:29) (Shotgun) 1-K.Murray pass short right to 84-E.Higgins to ARI 32 for 3 yards (23-J.Blackmon)."
"2025_01_ARI_NO",4287,"ARI","pass",0.94183224439621,1,FALSE,-1.71179389348254,"(2:23) (Shotgun) 1-K.Murray sacked at ARI 17 for -15 yards (1-A.Taylor)."
"2025_01_ARI_NO",4347,"NO","pass",0.0997726023197174,1,FALSE,-0.350902512669563,"(1:49) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 47 for 11 yards (42-D.Taylor-Demerson). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 2-S.Rattler pass incomplete short middle to 12-C.Olave (42-D.Taylor-Demerson)."
"2025_01_ARI_NO",4372,"NO","run",0.0809173434972763,1,FALSE,0.539652759674937,"(1:45) (Shotgun) 2-S.Rattler scrambles right tackle to ARI 49 for 9 yards (93-C.Campbell)."
"2025_01_ARI_NO",4434,"NO","pass",0.0982483476400375,1,FALSE,0.487767698534299,"(1:25) (No Huddle, Shotgun) 2-S.Rattler pass short right to 10-B.Cooks ran ob at ARI 43 for 6 yards (3-B.Baker)."
"2025_01_ARI_NO",4464,"NO","pass",0.140995472669601,1,FALSE,0.11139434116194,"(1:20) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 38 for 5 yards (16-M.Melton; 3-B.Baker)."
"2025_01_ARI_NO",4489,"NO","pass",0.120751187205315,1,FALSE,0.342609660932794,"(1:02) (No Huddle, Shotgun) 2-S.Rattler pass short middle to 41-A.Kamara to ARI 33 for 5 yards (21-G.Williams)."
"2025_01_ARI_NO",4537,"NO","pass",0.106766261160374,1,FALSE,-0.298471168905962,"(:48) (Shotgun) 2-S.Rattler pass incomplete deep left to 22-R.Shaheed."
"2025_01_ARI_NO",4560,"NO","pass",0.0913041159510612,1,FALSE,-0.0750632589915767,"(:43) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 24 for 9 yards (42-D.Taylor-Demerson)."
"2025_01_ARI_NO",4585,"NO","pass",0.101894207298756,1,FALSE,0.613979716901667,"(:26) (No Huddle, Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to ARI 18 for 6 yards (0-W.Johnson)."
"2025_01_ARI_NO",4633,"NO","pass",0.117064841091633,1,FALSE,-0.309188873507082,"(:13) (Shotgun) 2-S.Rattler pass incomplete deep right to 83-J.Johnson."
"2025_01_ARI_NO",4656,"NO","pass",0.111742839217186,1,FALSE,-0.14417833063635,"(:09) (Shotgun) 2-S.Rattler pass incomplete deep left to 83-J.Johnson (3-B.Baker, 34-J.Thompson)."
"2025_01_ARI_NO",4691,"NO","pass",0.0810596644878387,1,FALSE,-2.52523829400889,"(:04) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave."
"2025_01_BAL_BUF",67,"BUF","pass",0.584446668624878,1,FALSE,0.444104690803215,"(14:54) (Shotgun) 17-J.Allen pass short right to 88-D.Knox to BAL 42 for 8 yards (14-K.Hamilton)."
"2025_01_BAL_BUF",92,"BUF","run",0.594305515289307,0,TRUE,0.254938229452819,"(14:13) 4-J.Cook right guard to BAL 39 for 3 yards (24-M.Starks)."
"2025_01_BAL_BUF",114,"BUF","run",0.615244269371033,1,FALSE,-0.241914750775322,"(13:33) (Shotgun) 17-J.Allen left tackle to BAL 36 for 3 yards (92-N.Madubuike)."
"2025_01_BAL_BUF",136,"BUF","pass",0.620063006877899,1,FALSE,-0.77546699414961,"(12:50) (Shotgun) 17-J.Allen pass incomplete short left to 10-K.Shakir."
"2025_01_BAL_BUF",183,"BUF","run",0.620127439498901,1,FALSE,1.59773131960537,"(12:44) (Shotgun) 26-Ty.Johnson left end pushed ob at BAL 14 for 17 yards (14-K.Hamilton)."
"2025_01_BAL_BUF",218,"BUF","pass",0.668171584606171,1,FALSE,-0.803599213017151,"(12:04) (Shotgun) 17-J.Allen pass short left to 22-R.Davis to BAL 15 for -1 yards (32-T.Simpson, 95-T.Robinson)."
"2025_01_BAL_BUF",243,"BUF","pass",0.638121962547302,1,FALSE,2.55858492432162,"(11:23) (Shotgun) 17-J.Allen pass short middle to 86-D.Kincaid for 15 yards, TOUCHDOWN."
"2025_01_BAL_BUF",314,"BAL","run",0.306724607944489,0,TRUE,0.306004111422226,"(11:14) 22-D.Henry right tackle to BAL 37 for 6 yards (91-E.Oliver)."
"2025_01_BAL_BUF",336,"BAL","run",0.316062301397324,1,FALSE,-0.774697468383238,"(10:53) (No Huddle, Shotgun) 22-D.Henry left guard to BAL 38 for 1 yard (50-G.Rousseau)."
"2025_01_BAL_BUF",358,"BAL","pass",0.301335602998734,1,FALSE,1.12778808991425,"(10:10) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at BAL 41 for 3 yards (47-C.Benford)."
